"code","iso","country","biome","biome_description","TPA.raw.1990","TPA.raw.1991","TPA.raw.1992","TPA.raw.1993","TPA.raw.1994","TPA.raw.1995","TPA.raw.1996","TPA.raw.1997","TPA.raw.1998","TPA.raw.1999","TPA.raw.2000","TPA.raw.2001","TPA.raw.2002","TPA.raw.2003","TPA.raw.2004","TPA.raw.2005","TPA.raw.2006","TPA.raw.2007","TPA.raw.2008","TPA.raw.2009","TPA.raw.2010","TPA.raw.2011","TPA.raw.2012","TPA.raw.2013","TPA.raw.2014","TPA.raw.2015","TPA.raw.2016","TPA.raw.2017"
604,"PER","Peru",14,"Mangroves                                               ",20.12,20.12,20.12,20.12,20.48,20.12,20.12,20.12,20.48,20.48,20.48,20.48,20.48,20.48,20.48,20.48,20.48,20.48,20.48,61.55,61.55,61.55,61.55,61.55,61.55,61.55,61.55,61.55
604,"PER","Peru",2,"Tropical & Subtropical Dry Broadleaf Forests            ",3850.66,3850.66,3850.66,3850.66,4199.21,3850.66,3850.66,3850.66,3850.66,3850.66,3850.66,3850.66,4199.21,4199.21,4199.21,4199.21,4199.21,4320.49,4320.49,4320.49,4665.99,4667.37,5175.68,5175.68,5183.22,5183.22,5231.11,5382.42
604,"PER","Peru",1,"Tropical & Subtropical Moist Broadleaf Forests          ",53642.63,53642.63,53642.63,53642.9,139716.84,53642.9,53642.9,64586.97,64586.97,64586.97,68593.23,71388.08,91576.73,132578.28,139716.84,167988.63,169497.53,170300.34,172123.57,172157.34,181021.74,194401.78,212994.69,219470.48,219516.77,219519.72,237177.05,237486.02
608,"PHL","Philippines",3,"Tropical & Subtropical Coniferous Forests               ",670.75,674.22,674.22,674.22,1375.86,674.22,674.22,674.22,674.22,674.22,674.22,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86,1375.86
608,"PHL","Philippines",1,"Tropical & Subtropical Moist Broadleaf Forests          ",20647.14,23223.2,23563.58,25093.76,40398.62,25427.72,25568.36,27088.02,27486.04,27835.46,28242.48,30915.23,34177.79,34813.9,40398.62,41622.94,43412.29,43414.61,43960.45,43960.46,44268.6,44268.6,44385.18,44386,44387.02,44387.02,44387.02,44412.03
612,"PCN","Pitcairn",1,"Tropical & Subtropical Moist Broadleaf Forests          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28
616,"POL","Poland",5,"Temperate Conifer Forests                               ",1972.64,1973.18,1979.45,4362.67,12484.01,4594.47,5117.9,6318.15,10042.59,12428.81,12428.81,12428.84,12473.15,12481.07,12484.01,12500.22,12500.38,12512.2,12553.55,12644.26,12644.3,12644.3,12644.3,12644.3,12644.3,12644.3,12644.3,12644.3
616,"POL","Poland",4,"Temperate Broadleaf & Mixed Forests                     ",36497.98,41296.39,45765.52,49951.51,94895.92,56909.21,63631.48,66498.04,69478.77,82411.52,83016.2,83395.57,89086.23,91306.34,94895.92,102687.38,102730.4,103416.9,107600.68,110638.96,111581.89,111591.04,111834.12,111893.75,111893.76,111927.04,111927.85,111927.85
620,"PRT","Portugal",12,"Mediterranean Forests, Woodlands & Scrub                ",4357.19,5772.79,5783.59,5783.59,16629.53,5783.59,6480.94,6534.47,11929.05,13538.51,15723.59,16628.64,16629.53,16629.53,16629.53,16629.53,16646.06,16646.06,16646.53,16931.14,16935.63,16935.63,16935.63,17357.35,17605.23,17609.57,17655.89,17655.89
620,"PRT","Portugal",4,"Temperate Broadleaf & Mixed Forests                     ",1324.65,1725.7,1725.7,1725.7,3515.45,1731.24,1894.45,1894.45,2974.9,3090.74,3511.14,3511.37,3511.37,3511.37,3515.45,3557.04,3565.55,3567.36,3580.92,3663.72,3669.49,3669.49,3769.87,3769.87,3770.03,3774.51,3778.1,3778.1
630,"PRI","Puerto Rico",14,"Mangroves                                               ",24.94,37.73,37.73,37.73,60.13,37.73,37.73,37.73,37.73,37.75,37.76,37.76,60.13,60.13,60.13,60.13,60.13,60.13,60.13,60.13,60.13,60.13,60.13,60.13,60.13,60.13,60.13,60.13
630,"PRI","Puerto Rico",2,"Tropical & Subtropical Dry Broadleaf Forests            ",129.53,145.12,145.12,145.12,193.75,145.12,145.12,145.12,145.12,145.14,145.14,145.14,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75
630,"PRI","Puerto Rico",1,"Tropical & Subtropical Moist Broadleaf Forests          ",157.46,427.44,427.44,427.52,446.34,430.2,430.2,430.2,430.2,430.2,430.2,430.88,446.34,446.34,446.34,446.37,446.37,446.37,446.37,446.37,446.37,446.37,446.37,446.37,446.37,446.37,446.37,446.37
634,"QAT","Qatar",13,"Deserts & Xeric Shrublands                              ",0.5,201.24,217.49,217.49,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,470.09,470.09,470.09,470.09,470.09,470.09,470.09,470.09,470.09,470.09
178,"COG","Republic of Congo",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",6264.26,6264.26,6264.26,6264.26,7878.09,6264.26,6264.26,6264.26,6264.26,6264.26,7878.09,7878.09,7878.09,7878.09,7878.09,7878.09,7878.09,7878.09,8203.77,8203.77,9981.94,9981.94,9981.94,19534.66,19534.66,19534.66,25278.29,25278.29
178,"COG","Republic of Congo",1,"Tropical & Subtropical Moist Broadleaf Forests          ",14460.18,14460.18,14460.18,14460.18,25392.18,18574.09,18574.09,18574.09,18574.09,23131.13,25101.66,25101.66,25392.18,25392.18,25392.18,25392.18,25483.72,25483.72,79309.43,79309.43,92839.24,92839.24,92839.24,98349.41,98425.05,98425.05,104331.84,104331.84
638,"REU","Reunion",1,"Tropical & Subtropical Moist Broadleaf Forests          ",86.06,86.06,86.06,86.06,153.12,134.15,134.15,142.19,142.61,142.61,142.61,142.61,142.61,151.32,153.12,153.12,153.12,165.27,1605.23,1609.72,1609.72,1609.92,1609.92,1609.92,1609.92,1609.92,1609.92,1609.92
642,"ROU","Romania",5,"Temperate Conifer Forests                               ",2131.79,3622.92,3622.92,3625.12,4527.03,4094.52,4106.72,4106.72,4106.72,4106.72,4121.11,4527.03,4527.03,4527.03,4527.03,4527.03,6490.51,15717.53,20218.6,20239.47,20239.47,20239.47,22129.6,22129.6,22129.6,22129.6,22129.6,22129.6
642,"ROU","Romania",4,"Temperate Broadleaf & Mixed Forests                     ",2863.31,2951.91,2951.91,2952.05,3254.25,3063.55,3109.48,3109.48,3109.48,3109.48,3118.02,3254.25,3254.25,3254.25,3254.25,3254.25,5161.18,12492.68,18083.51,18243.76,18243.76,18244.13,24459.25,24857.35,25086.68,25086.68,25086.68,25086.68
642,"ROU","Romania",8,"Temperate Grasslands, Savannas & Shrublands             ",582.09,582.09,4593.5,4593.5,6678.61,4593.71,4593.71,4593.71,4593.71,6431.65,6431.65,6549.67,6678.61,6678.61,6678.61,6678.61,6689.56,8139.41,9300.21,9505.2,9505.2,9505.2,9884.91,9897.36,10684.81,10684.81,10684.81,10684.81
643,"RUS","Russia",9,"Flooded Grasslands & Savannas                           ",0,0,6742.6,6742.6,9593.24,9315.19,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24,9593.24
643,"RUS","Russia",8,"Temperate Grasslands, Savannas & Shrublands             ",0,0,60031.87,60631.97,96977.12,92431.34,92926.99,94420.65,94637.17,95316.41,95931.42,96774.39,96774.39,96774.39,96977.12,96977.12,96977.12,96977.12,96977.12,97564.23,97564.23,97564.23,97955.72,97955.72,97955.72,97955.72,97955.72,97955.72
643,"RUS","Russia",4,"Temperate Broadleaf & Mixed Forests                     ",0,0,112065.53,119940.65,155397.34,135882.08,138992.78,142917.59,148262.35,152433.61,153959.46,154012.68,155316.92,155380.29,155397.34,155397.34,156180.99,156225.03,156225.03,156225.03,156266.55,156266.55,156266.55,156266.55,156266.55,156266.55,156266.55,156266.55
643,"RUS","Russia",13,"Deserts & Xeric Shrublands                              ",0,0,14497.31,14497.31,17930.91,15621.16,15621.18,15621.18,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91,17930.91
643,"RUS","Russia",11,"Tundra                                                  ",0,0,204208.55,208929.03,522372.2,341107.92,400001.96,512561.56,515619.13,515710.66,515710.66,515710.66,516719.48,522372.2,522372.2,522372.2,522372.2,522372.2,522372.2,522372.2,522372.2,522372.2,522372.2,522372.2,522372.2,522372.2,522372.2,522372.2
